Brand,Model,Body_Type,Fuel,Transmission,Owner,Owner_No,Year,KM,Price,Seats,Engine_CC,Power,City
Hyundai,Hyundai Grand i10 Nios,Hatchback,Petrol,Manual,1st Owner,1,2022,34000.0,690000.0,5.0,1197.0,81.86bhp,Chennai
Jeep,Jeep Compass,SUV,Petrol,Automatic,1st Owner,1,2018,88923.0,1256000.0,5.0,1368.0,160bhp,Chennai
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,2nd Owner,2,2013,94581.0,288000.0,5.0,998.0,67.1bhp,Chennai
Land Rover,Land Rover Discovery,SUV,Diesel,Automatic,1st Owner,1,2017,71000.0,3600000.0,7.0,2993.0,255bhp,Chennai
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2021,30924.0,950000.0,5.0,998.0,118.36bhp,Chennai
Maruti,Maruti Alto K10,Hatchback,Petrol,Manual,2nd Owner,2,2011,58747.0,222000.00000000003,5.0,998.0,67.1bhp,Chennai
Maruti,Maruti Alto,Hatchback,Petrol,Manual,1st Owner,1,2012,63697.0,235000.0,5.0,796.0,46.3bhp,Chennai
Honda,Honda WR-V,SUV,Diesel,Manual,1st Owner,1,2017,53000.0,890000.0,5.0,1498.0,98.6bhp,Chennai
Ford,Ford Ecosport,SUV,Diesel,Manual,1st Owner,1,2016,43000.0,660000.0,5.0,1498.0,98.96bhp,Chennai
Toyota,Toyota Camry,Sedan,Petrol,Automatic,1st Owner,1,2020,21000.0,3900000.0,5.0,2487.0,214.5bhp,Chennai
Honda,Honda Amaze,Sedan,Diesel,Manual,2nd Owner,2,2013,108513.0,380000.0,5.0,1498.0,98.6bhp,Chennai
Skoda,Skoda Rapid,Sedan,Diesel,Automatic,1st Owner,1,2015,91000.0,675000.0,5.0,1498.0,103.52bhp,Chennai
Lexus,Lexus ES,Sedan,Petrol,Automatic,1st Owner,1,2018,37000.0,5000000.0,5.0,2487.0,214.56bhp,Chennai
Honda,Honda WR-V,SUV,Diesel,Manual,1st Owner,1,2021,71721.0,971000.0000000001,5.0,1498.0,97.89bhp,Chennai
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2019,39276.0,352000.0,5.0,999.0,67bhp,Chennai
Jaguar,Jaguar XF,Sedan,Diesel,Automatic,1st Owner,1,2014,35000.0,2300000.0,5.0,1999.0,177bhp,Chennai
Maruti,Maruti Vitara Brezza,SUV,Diesel,Automatic,1st Owner,1,2019,85616.0,866000.0,5.0,1248.0,88.5bhp,Chennai
Toyota,Toyota Etios,Sedan,Petrol,Manual,1st Owner,1,2016,56380.0,508000.0,5.0,1496.0,88.73bhp,Chennai
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,3rd Owner,3,2009,83000.0,260000.0,5.0,1197.0,80 PS at 5200 rpm,Chennai
Maruti,Maruti Vitara Brezza,SUV,Diesel,Manual,1st Owner,1,2016,66211.0,796000.0,5.0,1248.0,88.5bhp,Chennai
Audi,Audi A3,Sedan,Petrol,Automatic,1st Owner,1,2019,37000.0,2480000.0,5.0,1395.0,150bhp,Chennai
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2016,60662.0,434000.0,5.0,1197.0,82bhp,Chennai
Tata,Tata Punch,SUV,Petrol,Automatic,1st Owner,1,2021,24140.0,782000.0,5.0,1199.0,86.63bhp,Chennai
Audi,Audi A6,Sedan,Petrol,Automatic,1st Owner,1,2015,56000.0,2089999.9999999998,5.0,1798.0,187.74bhp,Chennai
Audi,Audi Q3,SUV,Petrol,Automatic,1st Owner,1,2017,47000.0,2480000.0,5.0,1395.0,147.51bhp,Chennai
Audi,Audi Q3,SUV,Diesel,Automatic,1st Owner,1,2016,54700.0,1989999.9999999998,5.0,1968.0,174.33bhp,Chennai
Hyundai,Hyundai i20,Hatchback,Petrol,Automatic,1st Owner,1,2021,27000.0,1090000.0,5.0,998.0,118.41bhp,Chennai
Chevrolet,Chevrolet Beat,Hatchback,Diesel,Manual,2nd Owner,2,2013,63000.0,350000.0,5.0,936.0,57.6bhp,Chennai
BMW,BMW X1,SUV,Diesel,Automatic,1st Owner,1,2019,65000.0,3375000.0,5.0,1995.0,190bhp,Chennai
Audi,Audi A6,Sedan,Diesel,Automatic,4th Owner,4,2013,81000.0,994999.9999999999,5.0,2967.0,241.38bhp,Chennai
Mercedes-Benz,Mercedes-Benz GL-Class,SUV,Diesel,Automatic,2nd Owner,2,2014,94000.0,2480000.0,7.0,2987.0,254.8bhp,Chennai
Kia,Kia Carens,MUV,Petrol,Automatic,1st Owner,1,2022,11000.0,1950000.0,7.0,1353.0,138.05bhp,Chennai
Volkswagen,Volkswagen Virtus,Sedan,Petrol,Automatic,1st Owner,1,2022,12901.0,1621000.0,5.0,999.0,113.98bhp,Chennai
Datsun,Datsun GO,Hatchback,Petrol,Automatic,1st Owner,1,2019,29708.0,471000.0,5.0,1198.0,76.43bhp,Chennai
MG,MG Astor,SUV,Petrol,Automatic,1st Owner,1,2021,22186.0,1689999.9999999998,5.0,1498.0,108.49bhp,Chennai
Datsun,Datsun GO Plus,MUV,Petrol,Manual,1st Owner,1,2019,71413.0,396000.0,7.0,1198.0,67.05bhp,Chennai
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,3rd Owner,3,2011,50046.0,301000.0,5.0,1197.0,80 PS at 5200 rpm,Chennai
Kia,Kia Seltos,SUV,Petrol,Automatic,1st Owner,1,2019,57600.0,1490000.0,5.0,1353.0,138bhp,Chennai
Datsun,Datsun GO,Hatchback,Petrol,Manual,2nd Owner,2,2019,46116.0,393000.0,5.0,1198.0,67bhp,Chennai
Audi,Audi Q2,SUV,Petrol,Automatic,1st Owner,1,2020,11700.0,2680000.0,5.0,1984.0,187.74bhp,Chennai
Tata,Tata New Safari,SUV,Diesel,Automatic,1st Owner,1,2021,24602.0,1891000.0,6.0,1956.0,167.67bhp,Chennai
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2018,81454.0,555000.0,5.0,999.0,75bhp,Chennai
BMW,BMW 3 Series,Sedan,Petrol,Automatic,1st Owner,1,2022,6000.0,6000000.0,5.0,1998.0,254.79bhp,Chennai
Ford,Ford Ecosport,SUV,Petrol,Automatic,1st Owner,1,2019,37655.0,990000.0,5.0,1497.0,121.36bhp,Chennai
Audi,Audi A4,Sedan,Diesel,Automatic,2nd Owner,2,2013,73000.0,1390000.0,5.0,1968.0,174.33bhp,Chennai
Volkswagen,Volkswagen Vento,Sedan,Petrol,Manual,1st Owner,1,2017,15100.0,850000.0,5.0,1598.0,103.5bhp,Chennai
Audi,Audi Q3,SUV,Diesel,Automatic,2nd Owner,2,2016,70000.0,2425000.0,5.0,1968.0,181bhp,Chennai
Audi,Audi Q3,SUV,Diesel,Automatic,2nd Owner,2,2016,75000.0,2350000.0,5.0,1968.0,181bhp,Chennai
Audi,Audi Q3,SUV,Petrol,Automatic,0th Owner,0,2022,15000.0,4400000.0,5.0,1984.0,187.74bhp,Chennai
Kia,Kia Sonet,SUV,Petrol,Manual,1st Owner,1,2020,23700.0,1050000.0,5.0,998.0,118.36bhp,Chennai
Renault,Renault Kiger,SUV,Petrol,Manual,0th Owner,0,2022,7087.0,972000.0000000001,5.0,999.0,98.63bhp,Chennai
Hyundai,Hyundai Grand i10 Nios,Hatchback,Petrol,Manual,1st Owner,1,2020,40000.0,725000.0,5.0,1197.0,81.86bhp,Chennai
Renault,Renault KWID,Hatchback,Petrol,Manual,2nd Owner,2,2016,58155.0,316000.0,5.0,799.0,53.3bhp,Chennai
Ford,Ford Ecosport,SUV,Petrol,Automatic,3rd Owner,3,2020,30015.0,860000.0,5.0,1497.0,121.36bhp,Chennai
Hyundai,Hyundai Aura,Sedan,Petrol,Automatic,1st Owner,1,2022,5239.0,890000.0,5.0,1197.0,81.86bhp,Chennai
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,2nd Owner,2,2011,62606.0,250999.99999999997,5.0,1197.0,78.9bhp,Chennai
Tata,Tata Tiago,Hatchback,Petrol,Manual,1st Owner,1,2017,65287.0,433000.0,5.0,1199.0,84bhp,Chennai
Audi,Audi A3,Sedan,Diesel,Automatic,2nd Owner,2,2019,12000.0,3200000.0,5.0,1968.0,143bhp,Chennai
Maruti,Maruti Ciaz,Sedan,Diesel,Automatic,1st Owner,1,2018,50267.0,715000.0,5.0,1248.0,88.50bhp,Chennai
Maruti,Maruti Alto K10,Hatchback,Petrol,Automatic,1st Owner,1,2015,87277.0,345000.0,5.0,998.0,67.05bhp,Chennai
Maruti,Maruti SX4 S Cross,SUV,Petrol,Manual,1st Owner,1,2021,11323.0,855000.0000000001,5.0,1462.0,103.25bhp,Chennai
Maruti,Maruti Celerio,Hatchback,Petrol,Automatic,1st Owner,1,2016,90487.0,365000.0,5.0,998.0,65.71bhp,Chennai
Maruti,Maruti Zen Estilo,Hatchback,Petrol,Manual,1st Owner,1,2010,55405.0,220000.00000000003,5.0,998.0,67.1bhp,Chennai
BMW,BMW 3 Series Gran Limousine,Sedan,Diesel,Automatic,1st Owner,1,2022,15000.0,6075000.0,5.0,1995.0,187.40bhp,Chennai
Mahindra,Mahindra TUV 300,SUV,Diesel,Manual,1st Owner,1,2017,31450.0,890000.0,7.0,1493.0,100bhp,Chennai
Audi,Audi Q3,SUV,Diesel,Automatic,1st Owner,1,2013,90000.0,1350000.0,5.0,1968.0,174.33bhp,Chennai
Mercedes-Benz,Mercedes-Benz C-Class,Sedan,Petrol,Automatic,2nd Owner,2,2012,36000.0,1220000.0,5.0,1991.0,181.04bhp,Chennai
Audi,Audi Q3,SUV,Diesel,Automatic,2nd Owner,2,2017,40000.0,2400000.0,5.0,1968.0,174.33bhp,Chennai
Honda,Honda CR-V,SUV,Petrol,Automatic,1st Owner,1,2017,95000.0,1650000.0,5.0,1997.0,153.86bhp,Chennai
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2010,107280.0,275000.0,5.0,1197.0,80 PS at 5200 rpm,Chennai
Nissan,Nissan Kicks,SUV,Diesel,Manual,1st Owner,1,2019,45700.0,1050000.0,5.0,1461.0,108.5bhp,Chennai
Fiat,Fiat Punto,Hatchback,Diesel,Manual,1st Owner,1,2013,74686.0,295000.0,5.0,1248.0,75bhp,Chennai
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,1st Owner,1,2018,119004.0,461000.00000000006,5.0,998.0,65.71bhp,Chennai
Hyundai,Hyundai Venue,SUV,Diesel,Manual,1st Owner,1,2019,117079.0,719000.0,5.0,1396.0,88.76bhp,Chennai
Honda,Honda Jazz,Hatchback,Petrol,Manual,1st Owner,1,2017,35000.0,550000.0,5.0,1199.0,88.7bhp,Chennai
Hyundai,Hyundai Santro Xing,Hatchback,Petrol,Manual,1st Owner,1,2012,76730.0,287000.0,5.0,1086.0,62.1bhp,Chennai
Hyundai,Hyundai Venue,SUV,Petrol,Manual,1st Owner,1,2022,21123.0,1035000.0,5.0,998.0,118.35bhp,Chennai
Toyota,Toyota Corolla Altis,Sedan,Petrol,Automatic,1st Owner,1,2014,98000.0,875000.0,5.0,1798.0,138.03bhp,Chennai
Tata,Tata Tiago,Hatchback,Petrol,Manual,1st Owner,1,2018,69684.0,445000.0,5.0,1199.0,84bhp,Chennai
Renault,Renault Duster,SUV,Petrol,Automatic,1st Owner,1,2020,16600.0,1190000.0,5.0,1330.0,153.866bhp,Chennai
Volkswagen,Volkswagen Vento,Sedan,Petrol,Manual,2nd Owner,2,2016,90403.0,540000.0,5.0,1598.0,103.2bhp,Chennai
Volkswagen,Volkswagen Polo,Hatchback,Diesel,Manual,3rd Owner,3,2016,81009.0,584000.0,5.0,1498.0,88bhp,Chennai
Volkswagen,Volkswagen Taigun,SUV,Petrol,Manual,1st Owner,1,2021,16500.0,1770000.0,5.0,1498.0,147.51bhp,Chennai
Tata,Tata Tiago,Hatchback,Diesel,Manual,2nd Owner,2,2017,84741.0,430000.0,5.0,1047.0,69bhp,Chennai
Mahindra,Mahindra TUV 300 Plus,SUV,Diesel,Manual,1st Owner,1,2018,51122.0,990000.0,9.0,2179.0,120bhp,Chennai
Mercedes-Benz,Mercedes-Benz E-Class,Sedan,Diesel,Automatic,2nd Owner,2,2016,60000.0,2650000.0,5.0,2143.0,204bhp,Chennai
Ford,Ford Figo,Hatchback,Diesel,Manual,4th Owner,4,2010,96094.0,120000.0,5.0,1399.0,68.05bhp,Chennai
Maruti,Maruti Swift,Hatchback,Petrol,Automatic,1st Owner,1,2018,42891.0,620000.0,5.0,1197.0,81.80bhp,Chennai
Renault,Renault Duster,SUV,Diesel,Manual,1st Owner,1,2018,59100.0,890000.0,5.0,1461.0,83.8bhp,Chennai
Tata,Tata Nexon,SUV,Petrol,Automatic,1st Owner,1,2018,55913.0,801000.0,5.0,1198.0,108.5bhp,Chennai
Volkswagen,Volkswagen Tiguan,SUV,Diesel,Automatic,1st Owner,1,2017,65000.0,2050000.0,5.0,1968.0,141bhp,Chennai
BMW,BMW 3 Series GT,Sedan,Diesel,Automatic,1st Owner,1,2019,60000.0,3575000.0,5.0,1995.0,188bhp,Chennai
Kia,Kia Seltos,SUV,Diesel,Automatic,1st Owner,1,2022,10000.0,1900000.0,5.0,1493.0,113.43bhp,Delhi
Hyundai,Hyundai Creta,SUV,Petrol,Manual,2nd Owner,2,2016,57437.0,762000.0,5.0,1591.0,121.3bhp,Delhi
Mercedes-Benz,Mercedes-Benz GLC,SUV,Petrol,Automatic,1st Owner,1,2020,8000.0,5600000.0,5.0,1991.0,197bhp,Delhi
Maruti,Maruti Swift,Hatchback,Petrol,Manual,2nd Owner,2,2018,28151.0,523000.00000000006,5.0,1197.0,88.50bhp,Delhi
Hyundai,Hyundai Creta,SUV,Petrol,Manual,1st Owner,1,2017,60000.0,765000.0,5.0,1591.0,121.3bhp,Delhi
Kia,Kia Sonet,SUV,Petrol,Manual,1st Owner,1,2021,20000.0,894999.9999999999,5.0,1197.0,81.86bhp,Delhi
Hyundai,Hyundai Aura,Sedan,Cng,Manual,1st Owner,1,2021,42682.0,708000.0,5.0,1197.0,68.05bhp,Delhi
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2017,44653.0,400000.0,5.0,1198.0,74bhp,Delhi
Hyundai,Hyundai Grand i10 Nios,Hatchback,Cng,Manual,1st Owner,1,2022,7000.0,725000.0,5.0,1197.0,67.72bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2019,67823.0,663000.0,5.0,1197.0,81.80bhp,Delhi
Honda,Honda Brio,Hatchback,Petrol,Automatic,1st Owner,1,2014,50000.0,390000.0,5.0,1198.0,86.8bhp,Delhi
Nissan,Nissan Kicks,SUV,Diesel,Manual,1st Owner,1,2019,97055.0,784000.0,5.0,1461.0,108.5bhp,Delhi
Toyota,Toyota Camry,Sedan,Petrol,Automatic,1st Owner,1,2017,114000.0,2100000.0,5.0,2494.0,157.7bhp,Delhi
Kia,Kia Sonet,SUV,Diesel,Manual,1st Owner,1,2022,24000.0,1350000.0,5.0,1493.0,98.63bhp,Delhi
BMW,BMW 5 Series,Sedan,Diesel,Automatic,1st Owner,1,2016,30000.0,2350000.0,5.0,1995.0,190bhp,Delhi
Mini,Mini Cooper SE,Hatchback,Electric,Automatic,1st Owner,1,2023,6000.0,4600000.0,4.0,0.0,181.03bhp,Delhi
Toyota,Toyota Innova Crysta,MUV,Petrol,Manual,1st Owner,1,2022,7000.0,2250000.0,7.0,2694.0,163.60bhp,Delhi
MG,MG Gloster,SUV,Diesel,Automatic,1st Owner,1,2021,34000.0,3500000.0,7.0,1996.0,215.01bhp,Delhi
BMW,BMW X1,SUV,Diesel,Automatic,1st Owner,1,2013,29000.0,900000.0,5.0,1995.0,184bhp,Delhi
Mercedes-Benz,Mercedes-Benz GLC,SUV,Petrol,Automatic,1st Owner,1,2020,38000.0,5245000.0,5.0,1991.0,197bhp,Delhi
Tata,Tata Safari Storme,SUV,Diesel,Manual,1st Owner,1,2013,150000.0,350000.0,7.0,2179.0,138.1bhp,Delhi
Hyundai,Hyundai Venue,SUV,Diesel,Manual,1st Owner,1,2019,83329.0,839000.0,5.0,1396.0,88.7bhp,Delhi
Maruti,Maruti Zen Estilo,Hatchback,Petrol,Manual,1st Owner,1,2008,43000.0,120000.0,5.0,1061.0,64bhp,Delhi
Hyundai,Hyundai Grand i10 Nios,Hatchback,Petrol,Manual,1st Owner,1,2022,8000.0,750000.0,5.0,1197.0,81.86bhp,Delhi
Skoda,Skoda Kushaq,SUV,Petrol,Automatic,1st Owner,1,2021,11404.0,1284000.0,5.0,999.0,113.98bhp,Delhi
Hyundai,Hyundai Creta,SUV,Petrol,Manual,2nd Owner,2,2019,70000.0,850000.0,5.0,1591.0,121.3bhp,Delhi
Tata,Tata Altroz,Hatchback,Diesel,Manual,1st Owner,1,2023,23000.0,869999.9999999999,5.0,1497.0,88.77bhp,Delhi
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,1st Owner,1,2022,19044.0,634000.0,5.0,1197.0,81.80bhp,Delhi
BMW,BMW 7 Series,Sedan,Petrol,Automatic,1st Owner,1,2017,23500.0,7500000.0,5.0,2998.0,321.84bhp,Delhi
Hyundai,Hyundai Creta,SUV,Petrol,Manual,1st Owner,1,2019,17367.0,1250000.0,5.0,1591.0,121.3bhp,Delhi
Kia,Kia Seltos,SUV,Diesel,Manual,1st Owner,1,2020,3800.0,1325000.0,5.0,1493.0,113.43bhp,Delhi
BMW,BMW 3 Series GT,Sedan,Petrol,Automatic,1st Owner,1,2017,45000.0,3215000.0,5.0,1998.0,248bhp,Delhi
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Automatic,2nd Owner,2,2014,43124.0,421000.0,5.0,1197.0,82bhp,Delhi
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2020,20000.0,1300000.0,7.0,2179.0,152.87bhp,Delhi
Hyundai,Hyundai Creta,SUV,Diesel,Automatic,1st Owner,1,2017,60000.0,1000000.0,5.0,1582.0,126.2bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2018,36000.0,600000.0,5.0,1197.0,81.80bhp,Delhi
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Automatic,1st Owner,1,2015,44559.0,495000.0,5.0,1197.0,82bhp,Delhi
MG,MG Hector Plus,SUV,Petrol,Manual,1st Owner,1,2022,10000.0,2050000.0,6.0,1451.0,141bhp,Delhi
Tata,Tata Altroz,Hatchback,Petrol,Manual,1st Owner,1,2021,37587.0,627000.0,5.0,1199.0,86.83bhp,Delhi
Honda,Honda Amaze,Sedan,Petrol,Manual,1st Owner,1,2016,90000.0,340000.0,5.0,1198.0,86.7bhp,Delhi
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,1st Owner,1,2010,73786.0,190000.0,5.0,1197.0,78.9bhp,Delhi
Toyota,Toyota Corolla Altis,Sedan,Petrol,Automatic,1st Owner,1,2009,50000.0,300000.0,5.0,1794.0,138.1bhp,Delhi
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2018,22000.0,575000.0,5.0,1197.0,81.80bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Automatic,1st Owner,1,2019,38103.0,743000.0,5.0,1197.0,81.80bhp,Delhi
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,1st Owner,1,2022,15000.0,645000.0,5.0,1197.0,81.80bhp,Delhi
Toyota,Toyota Innova Crysta,MUV,Diesel,Automatic,1st Owner,1,2018,69000.0,1700000.0,7.0,2755.0,171.5bhp,Delhi
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,2nd Owner,2,2013,48327.0,359000.0,5.0,1197.0,82bhp,Delhi
Maruti,Maruti Zen Estilo,Hatchback,Petrol,Manual,1st Owner,1,2008,40000.0,120000.0,5.0,1061.0,64bhp,Delhi
Kia,Kia Seltos,SUV,Petrol,Manual,1st Owner,1,2020,38967.0,1121000.0,5.0,1353.0,138.08bhp,Delhi
Kia,Kia Seltos,SUV,Diesel,Manual,1st Owner,1,2020,50000.0,1375000.0,5.0,1493.0,113.43bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2016,33000.0,525000.0,5.0,1197.0,81.80bhp,Delhi
Toyota,Toyota Etios,Sedan,Petrol,Manual,1st Owner,1,2014,70000.0,375000.0,5.0,1496.0,88.73bhp,Delhi
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,3rd Owner,3,2006,120000.0,90000.0,5.0,998.0,67.1bhp,Delhi
Isuzu,Isuzu MU-X,SUV,Diesel,Automatic,1st Owner,1,2018,72000.0,1698999.9999999998,7.0,2999.0,175bhp,Delhi
Hyundai,Hyundai Creta,SUV,Petrol,Manual,1st Owner,1,2017,58511.0,894999.9999999999,5.0,1591.0,121.3bhp,Delhi
Maruti,Maruti Swift Dzire,Sedan,Diesel,Manual,1st Owner,1,2014,60000.0,409999.99999999994,5.0,1248.0,74bhp,Delhi
Mahindra,Mahindra Scorpio,SUV,Diesel,Manual,3rd Owner,3,2019,40000.0,1250000.0,7.0,2179.0,140bhp,Delhi
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2019,43500.0,525000.0,5.0,1197.0,81.80bhp,Delhi
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,1st Owner,1,2019,68192.0,625000.0,5.0,1298.0,85.8bhp,Delhi
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,3rd Owner,3,2017,100000.0,850000.0,7.0,1997.0,140bhp,Delhi
Honda,Honda Jazz,Hatchback,Diesel,Manual,1st Owner,1,2015,74872.0,340000.0,5.0,1498.0,98.6bhp,Delhi
Toyota,Toyota Innova Crysta,MUV,Diesel,Manual,1st Owner,1,2019,47000.0,1750000.0,7.0,2393.0,148bhp,Delhi
Maruti,Maruti Brezza,SUV,Petrol,Manual,1st Owner,1,2022,9000.0,1295000.0,5.0,1462.0,101.65bhp,Delhi
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,1st Owner,1,2019,31000.0,699000.0,5.0,999.0,75bhp,Delhi
Tata,Tata Tiago,Hatchback,Petrol,Manual,2nd Owner,2,2018,33709.0,399000.0,5.0,1199.0,84bhp,Delhi
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,1st Owner,1,2018,123617.0,387000.0,5.0,1197.0,81.80bhp,Delhi
Audi,Audi A6,Sedan,Diesel,Automatic,1st Owner,1,2015,31000.0,1475000.0,5.0,1968.0,174.33bhp,Delhi
Hyundai,Hyundai Santro,Hatchback,Cng,Manual,1st Owner,1,2019,45000.0,484999.99999999994,5.0,1086.0,58bhp,Delhi
Maruti,Maruti Wagon R,Hatchback,Cng,Manual,1st Owner,1,2014,82000.0,295000.0,5.0,998.0,67.04bhp,Delhi
Maruti,Maruti Celerio,Hatchback,Petrol,Automatic,1st Owner,1,2015,36400.0,425000.0,5.0,998.0,67.04bhp,Delhi
Mercedes-Benz,Mercedes-Benz S-Class,Sedan,Diesel,Automatic,2nd Owner,2,2017,75000.0,7125000.0,5.0,2925.0,281.61bhp,Delhi
Honda,Honda Brio,Hatchback,Petrol,Manual,1st Owner,1,2013,69000.0,250000.0,5.0,1198.0,86.8bhp,Delhi
Fiat,Fiat Linea,Sedan,Diesel,Manual,1st Owner,1,2015,110000.0,350000.0,5.0,1248.0,91.7bhp,Delhi
Nissan,Nissan Terrano,SUV,Diesel,Automatic,1st Owner,1,2016,62500.0,645000.0,5.0,1461.0,108.5bhp,Delhi
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2021,20000.0,459999.99999999994,5.0,799.0,53.26bhp,Delhi
Honda,Honda City,Sedan,Petrol,Manual,2nd Owner,2,2014,70307.0,458000.0,5.0,1497.0,117.3bhp,Delhi
Audi,Audi Q5,SUV,Diesel,Automatic,1st Owner,1,2015,50000.0,1800000.0,5.0,1968.0,174.3bhp,Delhi
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,1st Owner,1,2020,30000.0,580000.0,5.0,1197.0,81.80bhp,Delhi
BMW,BMW X5,SUV,Diesel,Automatic,1st Owner,1,2017,65000.0,4200000.0,5.0,2993.0,258bhp,Delhi
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,2nd Owner,2,2022,4108.0,517000.0,5.0,1197.0,81.80bhp,Delhi
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2020,40000.0,750000.0,5.0,1197.0,81.86bhp,Delhi
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,1st Owner,1,2012,91926.0,213000.0,5.0,1197.0,78.9bhp,Delhi
Mercedes-Benz,Mercedes-Benz E-Class,Sedan,Diesel,Automatic,1st Owner,1,2014,40000.0,1450000.0,5.0,2143.0,201.1bhp,Delhi
Maruti,Maruti Ertiga,MUV,Cng,Manual,1st Owner,1,2021,40000.0,1100000.0,7.0,1462.0,91.19bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2019,60000.0,611000.0,5.0,1197.0,83.1bhp,Delhi
Toyota,Toyota Glanza,Hatchback,Petrol,Manual,1st Owner,1,2021,23200.0,745000.0,5.0,1197.0,81.80bhp,Delhi
Kia,Kia Seltos,SUV,Diesel,Automatic,1st Owner,1,2021,36000.0,1851000.0000000002,5.0,1493.0,113.43bhp,Delhi
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2015,50000.0,415000.00000000006,5.0,1197.0,82bhp,Delhi
Jeep,Jeep Compass,SUV,Diesel,Manual,1st Owner,1,2017,39000.0,1075000.0,5.0,1956.0,170bhp,Delhi
Maruti,Maruti Baleno,Hatchback,Petrol,Automatic,1st Owner,1,2016,55000.0,550000.0,5.0,1197.0,83.1bhp,Delhi
Tata,Tata Altroz,Hatchback,Petrol,Manual,1st Owner,1,2020,55000.0,540000.0,5.0,1199.0,86.83bhp,Delhi
Renault,Renault Triber,MUV,Petrol,Manual,1st Owner,1,2019,24777.0,540000.0,7.0,999.0,71.01bhp,Delhi
Maruti,Maruti Vitara Brezza,SUV,Diesel,Manual,1st Owner,1,2016,50000.0,575000.0,5.0,1248.0,88.5bhp,Delhi
Jeep,Jeep Wrangler,SUV,Petrol,Automatic,1st Owner,1,2021,15000.0,6200000.0,5.0,1998.0,268bhp,Delhi
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2012,50854.0,286000.0,5.0,1197.0,88.50bhp,Delhi
Audi,Audi A6,Sedan,Diesel,Automatic,1st Owner,1,2014,134000.0,890000.0,5.0,1968.0,174.33bhp,Delhi
MG,MG Gloster,SUV,Diesel,Automatic,1st Owner,1,2021,33000.0,3449000.0,7.0,1996.0,215.01bhp,Delhi
Hyundai,Hyundai Elantra,Sedan,Petrol,Automatic,1st Owner,1,2019,34000.0,1280000.0,5.0,1999.0,149.92bhp,Delhi
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,1st Owner,1,2014,52515.0,356000.0,5.0,1197.0,88.50bhp,Delhi
Toyota,Toyota Innova Crysta,MUV,Petrol,Manual,1st Owner,1,2020,45000.0,1950000.0,7.0,2694.0,163.60bhp,Delhi
Audi,Audi A6,Sedan,Diesel,Automatic,1st Owner,1,2015,59000.0,2089999.9999999998,5.0,1968.0,187.74bhp,Delhi
Fiat,Fiat Linea,Sedan,Petrol,Manual,2nd Owner,2,2009,29582.0,114999.99999999999,5.0,1368.0,90 PS ,Delhi
Mahindra,Mahindra Scorpio N,SUV,Petrol,Manual,1st Owner,1,2023,10000.0,1500000.0,7.0,1997.0,200bhp,Delhi
Toyota,Toyota Corolla Altis,Sedan,Petrol,Automatic,1st Owner,1,2017,41000.0,1190000.0,5.0,1798.0,138.03bhp,Delhi
